"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"01.04.2024","5,31","5,88","6,03","5,13","208,70K","-9,39%"
"01.03.2024","5,86","6,75","7,10","5,48","4,90M","5,40%"
"01.02.2024","5,56","4,99","5,84","4,89","14,86M","11,42%"
"01.01.2024","4,99","4,50","4,99","4,37","9,10M","10,64%"
"01.12.2023","4,51","3,78","4,53","3,76","5,42M","19,31%"
"01.11.2023","3,78","3,31","3,90","3,24","6,98M","16,67%"
"01.10.2023","3,24","3,53","3,55","3,14","6,03M","-9,50%"
"01.09.2023","3,58","3,83","3,94","3,37","10,82M","-5,79%"
"01.08.2023","3,80","3,15","3,96","3,12","14,23M","18,38%"
"01.07.2023","3,21","3,25","3,25","2,99","6,86M","-2,13%"
"01.06.2023","3,28","2,79","3,33","2,71","11,01M","17,99%"
"01.05.2023","2,78","2,14","2,95","2,11","6,42M","29,91%"
"01.04.2023","2,14","1,88","2,19","1,83","3,82M","13,83%"
"01.03.2023","1,88","1,91","2,06","1,83","24,48M","0,53%"
"01.02.2023","1,87","1,91","2,00","1,80","10,09M","-1,58%"
"01.01.2023","1,90","1,77","1,94","1,69","7,08M","7,34%"
"01.12.2022","1,77","1,46","1,81","1,30","4,74M","21,23%"
"01.11.2022","1,46","1,67","1,72","1,41","3,87M","-13,10%"
"01.10.2022","1,68","1,66","1,73","1,57","2,37M","0,00%"
"01.09.2022","1,68","1,57","1,73","1,50","2,95M","7,69%"
"01.08.2022","1,56","1,50","1,63","1,44","3,17M","4,70%"
"01.07.2022","1,49","1,48","1,57","1,43","1,58M","0,68%"
"01.06.2022","1,48","1,68","1,72","1,46","2,33M","-13,45%"
"01.05.2022","1,71","1,60","1,74","1,53","5,29M","6,21%"
