"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"01.04.2024","1,32","1,28","1,86","1,24","429,10K","0,76%"
"01.03.2024","1,31","1,50","1,53","1,20","428,10K","-12,67%"
"01.02.2024","1,50","1,63","1,68","1,45","7,83M","-5,66%"
"01.01.2024","1,59","2,04","2,04","1,51","9,63M","-22,06%"
"01.12.2023","2,04","2,07","2,31","1,95","13,19M","-1,92%"
"01.11.2023","2,08","1,91","2,35","1,84","15,40M","9,47%"
"01.10.2023","1,90","2,54","2,68","1,82","20,25M","-24,00%"
"01.09.2023","2,50","2,62","2,82","1,79","23,67M","-3,10%"
"01.08.2023","2,58","2,15","3,54","2,02","28,55M","20,00%"
"01.07.2023","2,15","2,03","2,30","1,66","9,46M","9,14%"
"01.06.2023","1,97","1,64","2,69","1,52","7,19M","20,86%"
"01.05.2023","1,63","1,28","1,72","1,25","2,87M","27,34%"
"01.04.2023","1,28","1,54","1,54","1,24","1,98M","-15,23%"
"01.03.2023","1,51","1,56","1,69","1,34","1,64M","-2,58%"
"01.02.2023","1,55","2,19","2,39","1,49","2,94M","-28,90%"
"01.01.2023","2,18","1,47","2,24","1,35","3,52M","50,34%"
"01.12.2022","1,45","1,65","1,75","1,25","2,04M","-12,12%"
"01.11.2022","1,65","2,06","2,21","1,50","2,09M","-18,32%"
"01.10.2022","2,02","2,17","2,58","1,95","2,52M","-3,81%"
"01.09.2022","2,10","2,72","2,82","2,00","2,46M","-22,22%"
"01.08.2022","2,70","2,97","3,50","2,64","1,48M","-10,60%"
"01.07.2022","3,02","2,99","3,45","2,67","1,72M","1,00%"
"01.06.2022","2,99","3,60","3,75","2,80","893,50K","-18,08%"
"01.05.2022","3,65","3,84","3,94","2,97","961,10K","-4,95%"
