"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"01.04.2024","27,70","21,51","28,98","20,61","19,90K","30,66%"
"01.03.2024","21,20","20,16","22,00","18,47","11,20K","4,74%"
"01.02.2024","20,24","19,40","20,59","18,13","110,30K","6,02%"
"01.01.2024","19,09","17,45","19,15","17,25","133,50K","9,40%"
"01.12.2023","17,45","15,01","17,91","15,01","239,00K","15,87%"
"01.11.2023","15,06","14,85","16,01","13,99","204,10K","-5,58%"
"01.10.2023","15,95","13,84","16,90","13,40","230,50K","16,34%"
"01.09.2023","13,71","13,61","13,87","13,26","125,30K","0,81%"
"01.08.2023","13,60","13,66","13,96","13,02","119,60K","0,37%"
"01.07.2023","13,55","13,29","13,77","12,97","130,80K","1,88%"
"01.06.2023","13,30","12,56","13,30","12,31","97,00K","5,89%"
"01.05.2023","12,56","12,33","12,92","11,30","250,60K","1,94%"
"01.04.2023","12,32","11,74","12,48","10,94","240,60K","4,95%"
"01.03.2023","11,74","10,00","12,14","9,39","168,00K","17,22%"
"01.02.2023","10,02","9,83","10,27","9,39","98,00K","0,99%"
"01.01.2023","9,92","9,02","9,92","8,76","122,20K","8,93%"
"01.12.2022","9,10","8,90","9,84","8,64","163,80K","2,31%"
"01.11.2022","8,90","11,15","12,05","8,84","141,10K","-20,13%"
"01.10.2022","11,14","11,57","12,51","10,72","59,40K","-3,56%"
"01.09.2022","11,55","11,66","12,15","10,72","71,30K","-0,92%"
"01.08.2022","11,66","13,10","13,36","10,83","84,20K","-10,98%"
"01.07.2022","13,10","13,23","13,40","12,51","18,10K","-2,27%"
"01.06.2022","13,40","13,84","13,84","11,70","52,90K","1,35%"
"01.05.2022","13,22","12,07","14,10","11,38","61,60K","9,63%"
