"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"01.04.2024","10,58","10,34","11,28","10,24","10,08M","2,82%"
"01.03.2024","10,29","10,13","10,40","9,60","7,84M","1,78%"
"01.02.2024","10,11","9,93","10,33","9,73","124,62M","2,02%"
"01.01.2024","9,91","10,88","10,94","9,63","196,58M","-8,75%"
"01.12.2023","10,86","10,36","10,89","10,16","170,67M","5,64%"
"01.11.2023","10,28","9,54","11,32","9,50","335,61M","-0,48%"
"01.10.2023","10,33","11,13","11,15","9,95","153,97M","-7,35%"
"01.09.2023","11,15","11,93","12,20","11,07","137,36M","-5,67%"
"01.08.2023","11,82","13,34","13,50","11,40","152,61M","-14,04%"
"01.07.2023","13,75","11,91","13,79","11,88","96,09M","16,33%"
"01.06.2023","11,82","11,33","12,35","11,15","144,54M","5,44%"
"01.05.2023","11,21","11,30","11,85","10,62","192,32M","-1,24%"
"01.04.2023","11,35","11,51","12,00","10,82","139,56M","-1,44%"
"01.03.2023","11,52","12,15","12,76","10,95","193,62M","-5,18%"
"01.02.2023","12,15","13,95","13,97","11,70","115,53M","-13,18%"
"01.01.2023","13,99","12,36","14,29","12,30","163,16M","11,72%"
"01.12.2022","12,52","13,15","13,42","12,06","228,08M","-5,26%"
"01.11.2022","13,22","10,57","13,46","10,23","207,71M","26,57%"
"01.10.2022","10,44","10,02","10,93","9,83","191,85M","6,23%"
"01.09.2022","9,83","9,24","10,01","8,99","200,43M","6,22%"
"01.08.2022","9,25","9,19","9,89","8,69","150,06M","0,83%"
"01.07.2022","9,18","8,44","9,29","8,18","157,74M","7,12%"
"01.06.2022","8,57","11,03","11,61","8,28","231,61M","-21,66%"
"01.05.2022","10,94","9,94","11,12","9,28","209,37M","10,02%"
