"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"01.04.2024","9,77","9,45","10,01","9,40","336,68M","3,72%"
"01.03.2024","9,42","8,85","9,62","8,19","358,68M","6,44%"
"01.02.2024","8,85","8,59","8,98","8,21","263,78M","3,87%"
"01.01.2024","8,52","8,49","9,18","8,33","333,23M","0,35%"
"01.12.2023","8,49","7,79","8,49","7,56","403,11M","9,41%"
"01.11.2023","7,76","8,28","9,55","7,35","507,35M","-5,71%"
"01.10.2023","8,23","8,69","8,92","8,12","220,70M","-5,40%"
"01.09.2023","8,70","8,54","9,18","8,34","223,88M","2,11%"
"01.08.2023","8,52","8,73","8,91","8,14","288,31M","-2,63%"
"01.07.2023","8,75","8,90","8,94","8,45","191,81M","-1,46%"
"01.06.2023","8,88","7,98","8,94","7,88","299,17M","11,56%"
"01.05.2023","7,96","8,37","8,60","7,89","290,39M","-5,24%"
"01.04.2023","8,40","7,74","8,49","7,64","283,35M","8,95%"
"01.03.2023","7,71","6,99","7,77","6,75","324,65M","11,10%"
"01.02.2023","6,94","7,60","7,73","6,93","228,93M","-8,56%"
"01.01.2023","7,59","7,33","7,85","6,93","321,19M","2,85%"
"01.12.2022","7,38","7,26","7,46","6,51","313,64M","0,82%"
"01.11.2022","7,32","7,22","7,72","6,42","333,92M","0,97%"
"01.10.2022","7,25","7,31","7,76","6,48","412,88M","5,69%"
"01.09.2022","6,86","7,70","7,75","6,62","271,42M","-9,38%"
"01.08.2022","7,57","7,07","8,22","6,93","236,48M","7,68%"
"01.07.2022","7,03","6,40","7,13","6,22","210,92M","8,15%"
"01.06.2022","6,50","7,22","7,25","6,36","292,49M","-9,47%"
"01.05.2022","7,18","6,65","7,51","6,18","328,21M","7,65%"
