"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"01.04.2024","21,28","26,30","26,80","21,02","2,54M","-19,39%"
"01.03.2024","26,40","21,07","27,50","19,98","19,45M","25,48%"
"01.02.2024","21,04","17,81","21,50","16,92","74,77M","18,14%"
"01.01.2024","17,81","21,78","21,80","17,11","65,95M","-18,53%"
"01.12.2023","21,86","18,36","22,09","16,25","134,13M","14,27%"
"01.11.2023","19,13","16,06","21,26","15,75","87,05M","19,04%"
"01.10.2023","16,07","20,36","20,80","16,00","57,14M","-21,69%"
"01.09.2023","20,52","22,19","24,48","19,91","91,73M","-7,73%"
"01.08.2023","22,24","25,30","25,69","21,23","80,61M","-12,44%"
"01.07.2023","25,40","27,77","29,20","24,12","81,80M","-8,83%"
"01.06.2023","27,86","22,66","31,54","22,35","99,32M","24,04%"
"01.05.2023","22,46","19,70","29,15","18,28","142,03M","13,49%"
"01.04.2023","19,79","19,21","21,69","18,26","51,88M","2,22%"
"01.03.2023","19,36","20,12","21,41","16,47","82,95M","-3,78%"
"01.02.2023","20,12","23,30","23,95","19,53","86,73M","-13,76%"
"01.01.2023","23,33","23,86","24,33","21,31","65,57M","-1,81%"
"01.12.2022","23,76","28,01","28,61","22,22","53,64M","-15,57%"
"01.11.2022","28,14","34,00","35,08","28,14","55,01M","-16,52%"
"01.10.2022","33,71","27,00","38,90","26,73","95,89M","28,47%"
"01.09.2022","26,24","30,68","33,25","25,36","51,38M","-13,83%"
"01.08.2022","30,45","36,02","37,35","30,45","44,53M","-17,01%"
"01.07.2022","36,69","36,71","37,60","32,61","38,11M","-1,48%"
"01.06.2022","37,24","44,86","46,96","36,03","47,48M","-16,31%"
"01.05.2022","44,50","40,17","45,50","38,72","55,09M","10,64%"
