"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"01.04.2024","10,69","12,89","13,57","10,67","2,32M","-16,94%"
"01.03.2024","12,87","11,01","12,97","11,00","1,76M","16,89%"
"01.02.2024","11,01","11,70","11,88","10,45","37,21M","-5,90%"
"01.01.2024","11,70","12,80","13,28","11,09","40,35M","-8,59%"
"01.12.2023","12,80","10,90","13,40","10,89","37,32M","14,29%"
"01.11.2023","11,20","10,84","11,89","10,71","32,30M","2,66%"
"01.10.2023","10,91","11,59","11,68","10,63","33,28M","-6,43%"
"01.09.2023","11,66","12,16","12,94","11,17","36,24M","-2,59%"
"01.08.2023","11,97","12,40","12,99","11,87","47,23M","-3,78%"
"01.07.2023","12,44","11,95","12,70","11,44","42,18M","2,22%"
"01.06.2023","12,17","10,73","12,36","10,52","63,13M","13,10%"
"01.05.2023","10,76","8,25","10,92","8,21","59,74M","30,27%"
"01.04.2023","8,26","7,45","8,29","7,10","46,97M","9,99%"
"01.03.2023","7,51","7,95","8,46","7,07","75,11M","-5,65%"
"01.02.2023","7,96","8,06","8,22","7,61","49,98M","-1,73%"
"01.01.2023","8,10","8,11","8,52","7,65","70,11M","-1,34%"
"01.12.2022","8,21","8,98","9,19","7,71","45,40M","-8,83%"
"01.11.2022","9,00","9,63","10,09","8,76","37,93M","-6,14%"
"01.10.2022","9,59","9,37","10,01","8,95","46,77M","4,63%"
"01.09.2022","9,17","9,26","9,71","8,76","58,42M","0,00%"
"01.08.2022","9,17","9,71","11,20","9,17","54,64M","-5,47%"
"01.07.2022","9,70","8,93","9,92","8,60","39,61M","9,45%"
"01.06.2022","8,86","9,67","10,06","8,69","51,57M","-8,31%"
"01.05.2022","9,67","10,08","10,18","9,20","45,30M","-4,12%"
