"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"01.04.2024","12,90","13,74","13,88","12,80","8,10K","-6,11%"
"01.03.2024","13,74","14,15","14,38","13,35","7,50K","-2,90%"
"01.02.2024","14,15","14,41","14,47","14,00","265,20K","-1,87%"
"01.01.2024","14,42","15,10","15,38","14,37","341,10K","-3,61%"
"01.12.2023","14,96","14,35","15,49","13,99","402,10K","3,96%"
"01.11.2023","14,39","14,81","15,25","14,13","532,40K","-1,51%"
"01.10.2023","14,61","15,88","16,30","14,55","256,40K","-8,00%"
"01.09.2023","15,88","15,20","16,70","15,02","277,70K","5,94%"
"01.08.2023","14,99","14,87","15,87","14,53","420,10K","0,13%"
"01.07.2023","14,97","15,19","15,46","14,45","482,40K","-2,41%"
"01.06.2023","15,34","14,85","15,63","14,63","627,90K","3,37%"
"01.05.2023","14,84","15,76","16,22","13,75","714,70K","-5,80%"
"01.04.2023","15,75","14,46","16,04","14,17","540,50K","9,09%"
"01.03.2023","14,44","13,43","15,15","12,47","929,00K","4,55%"
"01.02.2023","13,81","14,93","15,13","13,21","554,10K","-6,45%"
"01.01.2023","14,77","12,18","14,78","10,62","1,46M","20,60%"
"01.12.2022","12,24","13,40","13,94","11,25","871,90K","-8,56%"
"01.11.2022","13,39","13,51","14,27","11,90","890,70K","-2,36%"
"01.10.2022","13,71","15,88","16,50","13,42","694,40K","-13,47%"
"01.09.2022","15,85","16,71","17,19","14,78","485,90K","-5,14%"
"01.08.2022","16,71","17,20","18,94","16,31","852,50K","-2,80%"
"01.07.2022","17,19","15,10","17,79","14,84","453,10K","14,67%"
"01.06.2022","14,99","18,53","18,97","14,78","831,80K","-18,90%"
"01.05.2022","18,48","22,07","22,55","18,44","874,10K","-15,79%"
