"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"01.04.2024","16,22","20,00","20,95","15,97","1,42M","-2,76%"
"01.03.2024","16,68","16,76","17,17","15,58","1,43M","-0,48%"
"01.02.2024","16,76","16,42","16,93","16,09","1,04M","2,07%"
"01.01.2024","16,42","17,70","17,70","15,97","1,68M","-7,28%"
"01.12.2023","17,71","17,00","18,09","17,00","1,48M","4,24%"
"01.11.2023","16,99","16,31","18,04","16,31","1,51M","4,36%"
"01.10.2023","16,28","18,02","18,16","16,01","1,39M","-9,76%"
"01.09.2023","18,04","19,64","20,02","18,02","1,05M","-7,53%"
"01.08.2023","19,51","21,01","21,12","18,60","1,43M","-7,14%"
"01.07.2023","21,01","18,07","21,10","18,07","1,18M","16,66%"
"01.06.2023","18,01","16,84","18,80","16,66","1,49M","6,95%"
"01.05.2023","16,84","17,30","17,61","16,55","2,51M","-3,72%"
"01.04.2023","17,49","17,34","18,19","16,49","883,68K","0,75%"
"01.03.2023","17,36","17,73","18,78","16,29","1,44M","-2,09%"
"01.02.2023","17,73","19,78","19,78","17,00","910,60K","-10,50%"
"01.01.2023","19,81","18,00","19,98","17,45","918,54K","10,06%"
"01.12.2022","18,00","18,73","19,07","17,23","1,33M","-3,90%"
"01.11.2022","18,73","14,87","19,34","14,52","2,33M","27,07%"
"01.10.2022","14,74","13,62","15,29","13,62","907,83K","8,70%"
"01.09.2022","13,56","13,30","14,03","12,78","1,39M","1,95%"
"01.08.2022","13,30","12,80","14,18","12,31","2,03M","3,91%"
"01.07.2022","12,80","11,56","12,93","11,17","1,48M","9,87%"
"01.06.2022","11,65","14,96","15,70","11,43","1,95M","-22,07%"
"01.05.2022","14,95","14,06","15,34","12,95","1,61M","6,86%"
