"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"01.04.2024","44,26","38,63","44,54","38,06","8,95M","15,62%"
"01.03.2024","38,28","41,38","41,86","35,50","13,95M","-7,13%"
"01.02.2024","41,22","42,60","44,50","40,74","216,23M","-2,23%"
"01.01.2024","42,16","39,00","42,93","38,59","204,82M","8,16%"
"01.12.2023","38,98","37,60","39,33","35,06","178,38M","3,40%"
"01.11.2023","37,70","36,68","38,51","35,22","239,96M","-0,37%"
"01.10.2023","37,84","37,82","41,86","35,11","269,45M","-0,13%"
"01.09.2023","37,89","34,91","38,09","34,68","251,44M","9,70%"
"01.08.2023","34,54","33,54","35,84","31,16","307,05M","-0,78%"
"01.07.2023","34,81","33,41","34,83","31,44","243,48M","5,17%"
"01.06.2023","33,10","27,69","35,85","27,63","347,43M","19,96%"
"01.05.2023","27,59","25,03","28,39","23,81","320,36M","9,52%"
"01.04.2023","25,19","23,29","26,45","22,65","269,46M","11,25%"
"01.03.2023","22,65","24,62","25,42","21,59","311,31M","-7,86%"
"01.02.2023","24,58","25,18","26,26","23,39","245,85M","-2,41%"
"01.01.2023","25,18","22,95","26,92","21,63","317,48M","5,06%"
"01.12.2022","23,97","25,83","26,12","20,18","389,97M","-7,73%"
"01.11.2022","25,98","25,50","26,10","21,82","517,50M","2,73%"
"01.10.2022","25,29","26,88","31,99","24,73","531,08M","0,54%"
"01.09.2022","25,15","28,44","29,43","24,25","463,19M","-11,00%"
"01.08.2022","28,26","23,23","29,47","22,55","480,77M","21,58%"
"01.07.2022","23,25","19,25","23,51","18,42","284,89M","21,02%"
"01.06.2022","19,21","20,81","21,78","17,97","315,62M","-8,18%"
"01.05.2022","20,92","19,07","22,39","18,30","413,43M","9,92%"
