"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"01.04.2024","9,60","10,47","10,54","9,46","207,60K","-8,22%"
"01.03.2024","10,46","10,31","10,80","10,21","110,20K","1,85%"
"01.02.2024","10,27","9,77","10,64","9,56","2,70M","2,91%"
"01.01.2024","9,98","10,34","10,37","9,83","4,93M","-3,48%"
"01.12.2023","10,34","9,72","10,50","9,63","4,78M","5,08%"
"01.11.2023","9,84","8,38","9,84","8,35","3,63M","17,70%"
"01.10.2023","8,36","8,66","8,76","8,32","7,56M","-3,46%"
"01.09.2023","8,66","8,77","8,93","8,46","2,18M","-1,25%"
"01.08.2023","8,77","9,20","9,40","8,71","4,82M","-4,67%"
"01.07.2023","9,20","9,02","9,41","8,93","3,11M","2,22%"
"01.06.2023","9,00","8,14","9,18","8,11","3,57M","10,84%"
"01.05.2023","8,12","8,02","8,43","7,71","2,57M","1,25%"
"01.04.2023","8,02","7,59","8,05","7,46","2,25M","5,67%"
"01.03.2023","7,59","7,61","7,68","7,22","3,75M","0,13%"
"01.02.2023","7,58","7,91","8,13","7,45","3,47M","-4,05%"
"01.01.2023","7,90","8,01","8,20","7,76","3,79M","-1,37%"
"01.12.2022","8,01","8,16","8,16","7,53","4,78M","-2,79%"
"01.11.2022","8,24","8,58","8,79","7,71","5,98M","-4,07%"
"01.10.2022","8,59","7,91","8,76","7,90","4,82M","9,57%"
"01.09.2022","7,84","7,43","8,05","7,24","5,86M","5,80%"
"01.08.2022","7,41","7,24","7,68","6,99","3,60M","1,79%"
"01.07.2022","7,28","6,98","7,28","6,65","2,93M","4,30%"
"01.06.2022","6,98","7,72","7,72","6,89","2,61M","-8,04%"
"01.05.2022","7,59","7,57","7,78","7,21","2,24M","0,26%"
