"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"01.04.2024","24,00","20,51","24,10","20,51","15,10K","15,66%"
"01.03.2024","20,75","20,00","21,95","18,63","0,90K","3,75%"
"01.02.2024","20,00","21,58","23,79","19,30","158,50K","-7,41%"
"01.01.2024","21,60","17,80","21,60","17,72","179,20K","21,35%"
"01.12.2023","17,80","16,87","17,80","16,68","270,70K","5,64%"
"01.11.2023","16,85","15,98","16,94","15,02","337,30K","-4,21%"
"01.10.2023","17,59","15,09","18,51","14,59","377,90K","16,49%"
"01.09.2023","15,10","14,49","15,30","14,33","144,50K","3,21%"
"01.08.2023","14,63","14,50","14,72","13,30","228,40K","1,25%"
"01.07.2023","14,45","14,03","15,25","13,12","229,20K","2,19%"
"01.06.2023","14,14","12,92","14,37","12,28","391,40K","11,78%"
"01.05.2023","12,65","12,58","13,10","11,78","497,90K","2,11%"
"01.04.2023","12,39","11,74","12,85","11,43","369,80K","4,41%"
"01.03.2023","11,87","9,85","11,96","9,66","361,40K","20,85%"
"01.02.2023","9,82","9,88","10,13","9,55","105,30K","-0,45%"
"01.01.2023","9,86","8,90","9,88","8,82","258,50K","10,09%"
"01.12.2022","8,96","9,25","9,36","8,52","311,20K","-3,25%"
"01.11.2022","9,26","9,27","9,75","8,89","262,60K","-1,79%"
"01.10.2022","9,43","9,61","10,18","8,68","385,90K","-3,01%"
"01.09.2022","9,72","10,08","10,18","9,30","289,30K","-3,52%"
"01.08.2022","10,08","10,56","10,72","10,06","607,70K","-4,61%"
"01.07.2022","10,56","12,14","12,35","10,29","231,90K","-11,70%"
"01.06.2022","11,96","11,94","12,76","10,55","155,50K","0,22%"
"01.05.2022","11,94","10,59","12,85","8,06","548,40K","13,38%"
