"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"01.04.2024","9,09","9,64","9,92","8,98","17,61M","-5,51%"
"01.03.2024","9,62","10,23","10,29","9,55","9,30M","-5,87%"
"01.02.2024","10,22","10,13","10,55","9,92","236,68M","0,89%"
"01.01.2024","10,13","10,35","10,36","9,81","294,52M","-2,22%"
"01.12.2023","10,36","9,52","10,44","9,16","323,06M","9,51%"
"01.11.2023","9,46","8,39","9,66","8,34","594,28M","12,75%"
"01.10.2023","8,39","8,72","8,75","8,03","330,00M","-6,36%"
"01.09.2023","8,96","8,67","9,21","8,38","395,09M","3,46%"
"01.08.2023","8,66","8,31","9,15","8,29","400,27M","3,59%"
"01.07.2023","8,36","8,28","8,69","7,86","246,99M","0,84%"
"01.06.2023","8,29","7,44","8,39","7,26","347,86M","11,73%"
"01.05.2023","7,42","7,98","8,07","7,42","302,17M","-7,48%"
"01.04.2023","8,02","6,96","8,12","6,83","252,79M","15,56%"
"01.03.2023","6,94","7,06","7,11","6,55","304,03M","-1,56%"
"01.02.2023","7,05","7,77","7,96","7,03","264,74M","-9,27%"
"01.01.2023","7,77","7,81","7,95","7,33","281,70M","-1,77%"
"01.12.2022","7,91","8,08","8,32","7,11","260,02M","-2,10%"
"01.11.2022","8,08","7,49","8,77","6,70","405,60M","13,57%"
"01.10.2022","7,11","6,49","7,16","5,94","306,15M","12,46%"
"01.09.2022","6,33","6,76","6,86","6,09","236,58M","-5,60%"
"01.08.2022","6,70","6,73","7,03","6,55","157,06M","-0,29%"
"01.07.2022","6,72","6,57","6,81","6,43","145,43M","2,34%"
"01.06.2022","6,57","7,09","7,18","6,46","187,38M","-7,33%"
"01.05.2022","7,09","6,51","7,47","6,33","241,22M","6,48%"
