"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"01.04.2024","37,86","41,87","42,23","36,30","13,64M","-9,21%"
"01.03.2024","41,70","43,53","44,43","40,90","6,55M","-4,14%"
"01.02.2024","43,50","40,71","44,91","40,21","139,93M","6,59%"
"01.01.2024","40,81","42,03","44,43","40,00","121,06M","-3,82%"
"01.12.2023","42,43","40,76","42,69","40,31","103,86M","3,84%"
"01.11.2023","40,86","35,00","41,70","34,86","162,10M","17,28%"
"01.10.2023","34,84","36,80","36,85","33,56","127,74M","-5,56%"
"01.09.2023","36,89","35,35","37,80","33,60","162,47M","4,62%"
"01.08.2023","35,26","38,10","38,61","33,46","270,76M","-8,77%"
"01.07.2023","38,65","39,82","40,55","37,44","138,01M","-2,77%"
"01.06.2023","39,75","35,30","40,30","34,51","204,90M","12,61%"
"01.05.2023","35,30","34,00","36,79","32,55","251,90M","4,28%"
"01.04.2023","33,85","33,21","35,64","32,29","245,22M","2,38%"
"01.03.2023","33,06","34,08","34,41","29,62","283,83M","-3,03%"
"01.02.2023","34,10","40,30","40,69","33,66","197,44M","-15,57%"
"01.01.2023","40,39","40,59","43,18","39,31","228,84M","-3,49%"
"01.12.2022","41,85","46,69","47,41","39,98","283,84M","-11,33%"
"01.11.2022","47,19","49,24","52,15","41,48","254,12M","-4,66%"
"01.10.2022","49,50","43,72","49,87","43,18","276,83M","15,94%"
"01.09.2022","42,69","46,00","46,90","41,15","206,26M","-6,81%"
"01.08.2022","45,81","45,50","50,01","45,36","238,30M","0,65%"
"01.07.2022","45,51","45,70","46,27","41,05","211,88M","-0,84%"
"01.06.2022","45,90","41,46","46,25","39,15","613,73M","9,63%"
"01.05.2022","41,87","40,00","45,54","37,25","164,19M","4,10%"
