"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"01.04.2024","0,50","0,70","0,70","0,49","471,80K","-27,54%"
"01.03.2024","0,69","0,72","1,03","0,67","2,45M","-4,17%"
"01.02.2024","0,72","0,69","1,02","0,67","94,06M","4,35%"
"01.01.2024","0,69","0,88","0,88","0,67","57,46M","-21,59%"
"01.12.2023","0,88","1,07","1,14","0,87","58,00M","-16,19%"
"01.11.2023","1,05","1,01","1,17","0,89","58,91M","6,06%"
"01.10.2023","0,99","1,61","1,62","0,93","61,77M","-39,26%"
"01.09.2023","1,63","1,33","1,65","1,23","69,45M","24,43%"
"01.08.2023","1,31","1,86","2,84","1,25","119,08M","-28,80%"
"01.07.2023","1,84","1,76","1,86","1,43","13,58M","5,75%"
"01.06.2023","1,74","1,56","2,04","1,48","14,94M","12,99%"
"01.05.2023","1,54","1,64","1,80","1,26","7,90M","-11,49%"
"01.04.2023","1,74","1,26","2,48","1,10","16,03M","40,32%"
"01.03.2023","1,24","1,12","1,46","1,04","8,83M","12,73%"
"01.02.2023","1,10","1,16","1,18","1,08","4,21M","-3,51%"
"01.01.2023","1,14","1,22","1,34","1,12","8,29M","-5,00%"
"01.12.2022","1,20","1,36","1,56","1,01","5,48M","-11,76%"
"01.11.2022","1,36","1,78","2,02","1,29","4,08M","-21,84%"
"01.10.2022","1,74","1,64","1,91","1,59","4,14M","8,07%"
"01.09.2022","1,61","1,69","1,94","1,59","6,20M","-5,85%"
"01.08.2022","1,71","1,73","1,94","1,66","5,94M","-1,16%"
"01.07.2022","1,73","1,73","2,02","1,61","5,20M","4,22%"
"01.06.2022","1,66","2,62","2,66","1,49","3,18M","-36,64%"
"01.05.2022","2,62","2,99","2,99","2,36","2,32M","-10,27%"
