"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"01.04.2024","7,62","8,18","8,34","7,58","77,60K","-6,85%"
"01.03.2024","8,18","8,51","8,88","8,05","16,60K","-3,54%"
"01.02.2024","8,48","8,36","8,90","8,10","279,90K","1,31%"
"01.01.2024","8,37","8,80","8,90","7,56","317,90K","-6,17%"
"01.12.2023","8,92","8,63","9,00","8,25","233,30K","3,36%"
"01.11.2023","8,63","7,76","8,86","7,60","252,00K","12,96%"
"01.10.2023","7,64","7,90","7,90","7,01","284,60K","-2,55%"
"01.09.2023","7,84","7,76","8,85","6,90","250,20K","1,03%"
"01.08.2023","7,76","8,48","8,75","7,62","417,20K","-11,01%"
"01.07.2023","8,72","8,92","9,27","8,50","163,00K","-2,24%"
"01.06.2023","8,92","7,99","8,99","7,37","647,20K","11,64%"
"01.05.2023","7,99","7,20","8,30","7,11","335,80K","10,97%"
"01.04.2023","7,20","7,01","7,95","6,72","297,10K","3,90%"
"01.03.2023","6,93","6,46","7,36","6,10","846,00K","7,35%"
"01.02.2023","6,46","7,07","7,34","6,40","485,40K","-8,82%"
"01.01.2023","7,08","7,24","7,37","6,42","832,50K","-2,55%"
"01.12.2022","7,26","7,29","7,61","6,79","268,30K","1,64%"
"01.11.2022","7,15","8,18","8,47","7,03","254,30K","-12,74%"
"01.10.2022","8,19","7,09","8,19","7,09","351,30K","16,02%"
"01.09.2022","7,06","7,11","7,85","6,79","416,70K","-0,55%"
"01.08.2022","7,10","6,99","7,96","6,69","932,20K","1,81%"
"01.07.2022","6,97","6,28","6,97","6,19","320,10K","9,20%"
"01.06.2022","6,39","7,11","7,21","6,24","296,10K","-10,37%"
"01.05.2022","7,12","7,62","7,65","6,88","412,70K","-6,58%"
