"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"01.04.2024","52,79","66,75","67,33","52,46","191,00K","-20,83%"
"01.03.2024","66,68","66,30","70,00","63,96","193,60K","0,77%"
"01.02.2024","66,17","70,55","70,59","65,80","2,97M","-5,86%"
"01.01.2024","70,29","76,49","76,78","70,09","3,27M","-8,23%"
"01.12.2023","76,59","72,74","77,50","69,03","3,82M","3,21%"
"01.11.2023","74,21","71,12","77,14","70,60","3,45M","4,34%"
"01.10.2023","71,12","80,99","80,99","69,95","3,78M","-12,23%"
"01.09.2023","81,03","78,01","84,76","77,60","4,52M","4,83%"
"01.08.2023","77,30","80,94","82,75","74,38","4,61M","-4,50%"
"01.07.2023","80,94","79,29","83,52","76,21","4,66M","2,27%"
"01.06.2023","79,14","69,05","81,00","67,44","5,74M","15,72%"
"01.05.2023","68,39","65,51","73,49","61,77","5,45M","4,81%"
"01.04.2023","65,25","68,75","71,32","62,71","5,60M","-4,17%"
"01.03.2023","68,09","77,75","79,11","66,64","6,96M","-11,65%"
"01.02.2023","77,07","83,12","84,15","76,72","3,37M","-7,09%"
"01.01.2023","82,95","85,69","86,02","76,31","5,08M","-3,03%"
"01.12.2022","85,55","94,88","95,77","83,32","3,96M","-9,44%"
"01.11.2022","94,46","98,43","108,57","91,08","4,64M","-4,68%"
"01.10.2022","99,10","90,48","104,01","90,10","3,53M","11,25%"
"01.09.2022","89,08","94,76","97,58","85,93","4,23M","-6,35%"
"01.08.2022","95,12","73,21","95,12","72,11","5,78M","29,85%"
"01.07.2022","73,25","79,30","82,16","72,38","4,55M","-7,22%"
"01.06.2022","78,96","87,14","90,28","77,56","4,37M","-9,37%"
"01.05.2022","87,12","83,64","90,76","79,65","5,65M","4,70%"
