"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"01.04.2024","9,3400","10,3500","10,6900","9,1000","402,08K","-5,88%"
"01.03.2024","9,9231","9,5673","10,4711","9,4135","352,35K","3,30%"
"01.02.2024","9,6058","9,3846","9,7115","8,7500","232,34K","1,63%"
"01.01.2024","9,4519","10,0577","10,0961","9,2981","235,25K","-5,93%"
"01.12.2023","10,0481","9,2308","10,0961","9,1635","224,54K","8,40%"
"01.11.2023","9,2692","8,9633","9,7677","8,8197","320,94K","3,63%"
"01.10.2023","8,9442","9,2697","9,3847","8,8484","256,98K","-3,51%"
"01.09.2023","9,2697","9,1165","9,5953","9,0016","246,38K","0,94%"
"01.08.2023","9,1836","9,2402","9,4404","8,8397","331,14K","-1,73%"
"01.07.2023","9,3451","9,5358","9,5930","8,9350","495,35K","-2,00%"
"01.06.2023","9,5358","9,0685","9,7837","9,0685","395,82K","3,73%"
"01.05.2023","9,1925","8,6880","9,4500","8,4601","308,67K","6,16%"
"01.04.2023","8,6595","7,8264","8,6595","7,6271","615,50K","11,26%"
"01.03.2023","7,7831","7,8784","8,5805","7,5058","574,65K","-1,10%"
"01.02.2023","7,8698","8,3118","8,3205","7,8004","180,41K","-5,42%"
"01.01.2023","8,3205","8,3118","8,3205","7,5838","229,41K","4,80%"
"01.12.2022","7,9391","7,8178","8,9532","7,0204","715,15K","1,44%"
"01.11.2022","7,8264","8,0345","8,2425","7,3671","274,83K","-2,38%"
"01.10.2022","8,0171","7,8784","8,2858","7,7484","172,95K","3,35%"
"01.09.2022","7,7571","8,1731","8,6152","7,5924","146,34K","-5,09%"
"01.08.2022","8,1731","7,7224","8,5025","7,7224","250,28K","6,55%"
"01.07.2022","7,6704","7,6964","8,0085","7,4278","200,31K","-0,34%"
"01.06.2022","7,6964","7,7138","8,0258","7,2977","210,48K","-0,45%"
"01.05.2022","7,7311","7,5404","7,9564","7,2891","289,87K","3,00%"
