"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"01.04.2024","5,15","5,25","5,34","4,97","1,06M","-1,90%"
"01.03.2024","5,25","5,24","5,35","5,01","3,12M","-0,38%"
"01.02.2024","5,27","5,64","5,70","5,15","38,64M","-6,56%"
"01.01.2024","5,64","5,78","5,92","5,45","35,64M","-4,24%"
"01.12.2023","5,89","5,28","5,99","5,24","42,57M","11,55%"
"01.11.2023","5,28","4,34","5,33","4,34","55,47M","21,10%"
"01.10.2023","4,36","4,57","4,86","4,34","43,67M","-4,60%"
"01.09.2023","4,57","4,58","4,81","4,44","31,82M","0,22%"
"01.08.2023","4,56","4,21","4,70","4,11","47,85M","8,31%"
"01.07.2023","4,21","4,25","4,29","4,10","31,06M","-4,54%"
"01.06.2023","4,41","4,05","4,46","4,01","49,97M","8,89%"
"01.05.2023","4,05","3,81","4,24","3,75","42,99M","6,02%"
"01.04.2023","3,82","3,64","3,94","3,58","37,08M","5,23%"
"01.03.2023","3,63","3,43","3,67","3,37","54,91M","6,45%"
"01.02.2023","3,41","3,52","3,61","3,41","37,99M","-3,12%"
"01.01.2023","3,52","3,49","3,59","3,36","47,95M","1,73%"
"01.12.2022","3,46","3,60","3,66","3,16","57,23M","-3,95%"
"01.11.2022","3,60","3,69","3,87","3,24","68,25M","-1,30%"
"01.10.2022","3,65","3,37","3,68","3,35","51,10M","10,00%"
"01.09.2022","3,32","3,37","3,49","3,25","68,48M","-1,13%"
"01.08.2022","3,36","3,55","3,74","3,33","80,67M","-5,60%"
"01.07.2022","3,55","3,47","3,61","3,36","33,77M","2,89%"
"01.06.2022","3,46","3,69","3,80","3,39","42,80M","-5,78%"
"01.05.2022","3,67","3,64","3,81","3,51","40,21M","2,05%"
