"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"01.04.2024","1,91","1,88","2,01","1,77","17,70K","1,06%"
"01.03.2024","1,89","2,11","2,18","1,74","54,50K","-10,43%"
"01.02.2024","2,11","1,52","3,18","1,48","9,97M","38,82%"
"01.01.2024","1,52","1,63","1,69","1,51","676,30K","-6,75%"
"01.12.2023","1,63","1,69","1,73","1,58","640,00K","-2,98%"
"01.11.2023","1,68","1,68","1,85","1,63","1,46M","1,20%"
"01.10.2023","1,66","1,91","2,17","1,66","1,78M","-13,54%"
"01.09.2023","1,92","1,96","2,26","1,85","1,73M","-2,04%"
"01.08.2023","1,96","2,87","2,92","1,91","1,58M","-31,71%"
"01.07.2023","2,87","2,36","3,27","2,25","3,58M","21,61%"
"01.06.2023","2,36","2,37","2,63","2,29","1,58M","-0,42%"
"01.05.2023","2,37","2,43","2,74","2,35","1,18M","-2,47%"
"01.04.2023","2,43","2,59","2,74","2,27","1,21M","-6,18%"
"01.03.2023","2,59","3,68","3,80","2,35","4,51M","-29,23%"
"01.02.2023","3,66","5,23","5,50","2,84","8,35M","-29,62%"
"01.01.2023","5,20","5,20","5,91","3,35","8,31M","1,96%"
"01.12.2022","5,10","5,20","8,70","4,40","4,95M","-1,92%"
"01.11.2022","5,20","6,30","7,10","4,70","2,31M","-17,46%"
"01.10.2022","6,30","8,40","9,30","5,90","2,31M","-24,10%"
"01.09.2022","8,30","10,50","11,00","8,10","2,39M","-20,19%"
"01.08.2022","10,40","9,90","12,70","9,70","3,00M","8,33%"
"01.07.2022","9,60","10,90","11,40","9,40","1,33M","-12,73%"
"01.06.2022","11,00","13,30","13,50","9,40","1,90M","-16,03%"
"01.05.2022","13,10","13,60","13,90","12,20","1,92M","-4,38%"
