"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"01.04.2024","1,09","1,17","1,22","0,99","61,40K","-9,92%"
"01.03.2024","1,21","1,30","1,30","1,13","148,50K","-6,92%"
"01.02.2024","1,30","1,26","1,44","1,21","3,89M","3,17%"
"01.01.2024","1,26","1,29","1,53","1,21","5,36M","-2,33%"
"01.12.2023","1,29","1,12","1,42","1,03","6,24M","17,27%"
"01.11.2023","1,10","1,00","1,24","0,97","5,85M","11,11%"
"01.10.2023","0,99","1,20","1,32","0,98","3,03M","-17,50%"
"01.09.2023","1,20","1,43","1,43","1,11","2,36M","-14,29%"
"01.08.2023","1,40","1,61","1,69","1,36","2,79M","-11,95%"
"01.07.2023","1,59","1,78","1,90","1,54","1,98M","-10,17%"
"01.06.2023","1,77","1,51","1,95","1,48","3,62M","18,00%"
"01.05.2023","1,50","1,62","1,70","1,46","2,34M","-7,41%"
"01.04.2023","1,62","1,74","1,82","1,53","962,90K","-2,99%"
"01.03.2023","1,67","2,17","2,17","1,45","2,16M","-22,33%"
"01.02.2023","2,15","2,30","2,30","2,00","639,60K","-6,52%"
"01.01.2023","2,30","1,95","2,35","1,90","1,06M","13,30%"
"01.12.2022","2,03","1,91","2,17","1,71","1,02M","6,28%"
"01.11.2022","1,91","2,39","2,55","1,85","1,33M","-21,07%"
"01.10.2022","2,42","2,38","2,69","2,16","1,70M","4,76%"
"01.09.2022","2,31","1,96","2,59","1,96","2,03M","18,46%"
"01.08.2022","1,95","2,73","3,00","1,92","3,12M","-27,24%"
"01.07.2022","2,68","1,71","2,78","1,63","4,48M","59,52%"
"01.06.2022","1,68","1,42","1,87","1,37","5,22M","17,48%"
"01.05.2022","1,43","1,48","1,78","1,30","10,65M","-0,69%"
