"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"01.04.2024","11,71","12,00","12,15","11,63","83,30K","-2,42%"
"01.03.2024","12,00","11,70","12,05","11,43","62,70K","2,74%"
"01.02.2024","11,68","12,18","12,25","11,41","2,62M","-4,18%"
"01.01.2024","12,19","12,63","12,63","12,01","2,52M","-4,77%"
"01.12.2023","12,80","12,12","12,80","11,85","1,89M","5,61%"
"01.11.2023","12,12","11,04","12,25","11,00","2,85M","7,93%"
"01.10.2023","11,23","11,53","11,54","11,03","3,05M","-2,43%"
"01.09.2023","11,51","11,45","11,78","11,31","2,78M","0,61%"
"01.08.2023","11,44","11,73","12,06","11,40","5,09M","-5,22%"
"01.07.2023","12,07","12,59","12,60","12,00","2,85M","-4,13%"
"01.06.2023","12,59","12,39","12,97","12,00","2,05M","1,53%"
"01.05.2023","12,40","12,04","12,67","11,51","2,35M","2,95%"
"01.04.2023","12,04","11,72","12,11","11,06","3,22M","3,96%"
"01.03.2023","11,59","11,84","12,51","11,36","3,86M","-2,11%"
"01.02.2023","11,84","12,35","12,37","11,72","3,58M","-3,58%"
"01.01.2023","12,27","11,17","12,33","10,80","6,54M","9,84%"
"01.12.2022","11,17","11,10","11,60","10,37","4,71M","0,43%"
"01.11.2022","11,13","12,56","12,76","11,13","4,68M","-11,38%"
"01.10.2022","12,56","12,20","13,08","12,05","2,66M","2,91%"
"01.09.2022","12,20","13,01","13,32","12,01","2,02M","-5,64%"
"01.08.2022","12,93","12,20","13,51","12,16","2,17M","5,17%"
"01.07.2022","12,29","11,69","12,37","11,50","1,20M","5,18%"
"01.06.2022","11,69","12,24","12,69","11,48","1,29M","-4,58%"
"01.05.2022","12,25","12,68","13,01","11,97","1,99M","-3,43%"
